field_id,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,85,86,87,88,90,91,92,93,94,95,96,97,98,99,100,102,103,106,107,109,110,111,112,113,114,115,116,117,118,120,121,123,124,125,126,127,128,129,132,133,134,135,136
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78724886566298e-07,0.0,2.8677665996773984e-07,0.0,1.411554605215595e-07,0.0,0.0,7.084923354749141e-09,2.7239989870927536e-08,5.083553577273478e-09,2.677703087195772e-08,8.548891576253601e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.735082275887288e-17,0.0,0.0,0.0,1.0847736670951021e-19,4.8668000011325695e-18,2.311610665761107e-20,5.040835260043342e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869818793133948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865001002192364e-19,0.0,1.2920837747862803e-18,7.059882064024158e-19,1.7920070720533424e-18,6.314828855677156e-19,4.183214405541424e-18,0.0,0.0,1.372925512210151e-18
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2573421808280473e-07,0.0,1.1486527949523963e-07,0.0,6.28063062238903e-08,0.0,0.0,3.2122730062801077e-09,1.16796822753601e-08,2.218158964265415e-09,1.1393644098548546e-08,3.9006438495540616e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.429637207356929e-17,0.0,0.0,0.0,5.654557212538699e-20,2.5102905727747867e-18,1.1997250634716659e-20,2.5589964841484147e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.767265489458717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0636946683792085e-19,0.0,6.939061820538324e-19,3.806301147773024e-19,9.613618433890577e-19,3.483897897975173e-19,2.2149285184099524e-18,0.0,0.0,7.532314115726669e-19
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2502723465168684e-07,0.0,3.3881942770382117e-07,0.0,1.648340086206282e-07,0.0,0.0,8.256487077860919e-09,3.198684215178962e-08,5.954734032253129e-09,3.146624507625982e-08,9.951065824842636e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.727948608696167e-17,0.0,0.0,0.0,1.2404112952998733e-19,5.573481382550937e-18,2.6449766216437792e-20,5.786748831093871e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549055284919029e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.704018249467994e-19,0.0,1.4707158375866903e-18,8.030869489492761e-19,2.0401400201194234e-18,7.157874454116795e-19,4.773208041658532e-18,0.0,0.0,1.5575010280828944e-18
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7286854268960577e-07,0.0,2.7168594368879477e-07,0.0,1.3789898403837115e-07,0.0,0.0,6.9426188126455854e-09,2.635976485560695e-08,4.941626861264494e-09,2.587284575279977e-08,8.390496435582976e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723570854792146e-17,0.0,0.0,0.0,1.0866485529694716e-19,4.867928528338683e-18,2.3141420360409508e-20,5.029730563046597e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.376748364470307e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.877191159575996e-19,0.0,1.2998610712086257e-18,7.106413869775712e-19,1.8024890237434327e-18,6.376578074572408e-19,4.198813829291582e-18,0.0,0.0,1.3853399074187926e-18
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4620749991101095e-07,0.0,1.584367997988351e-07,0.0,7.404560548707004e-08,0.0,0.0,3.7157089996994847e-09,1.4412070791588617e-08,2.677008839020502e-09,1.4188265022896134e-08,4.480660127285904e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5618417042190183e-17,0.0,0.0,0.0,5.759625225402967e-20,2.5792518259110775e-18,1.2263869927575409e-20,2.664561871960247e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1461574049503197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11532312943076e-19,0.0,6.902783817753691e-19,3.7749608691620972e-19,9.571163248512926e-19,3.394696498331408e-19,2.227324784759566e-18,0.0,0.0,7.370800379552577e-19
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657358116553716e-07,0.0,3.873623709806267e-07,0.0,1.762758218202952e-07,0.0,0.0,8.787180301789436e-09,3.498380369298782e-08,6.446842429953618e-09,3.452159389882964e-08,1.0547005089553252e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.921720967727749e-17,0.0,0.0,0.0,1.262149770722745e-19,5.68903685332398e-18,2.6950034444822867e-20,5.938485640367532e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.419347355434108e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.815831744925186e-19,0.0,1.4825032341878619e-18,8.084847747267521e-19,2.057323120589406e-18,7.15619246075079e-19,4.835342209467204e-18,0.0,0.0,1.5595555590780084e-18
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2210198832771776e-07,0.0,1.7993967529062814e-07,0.0,1.0986067471481996e-07,0.0,0.0,5.6897067396322845e-09,2.000457399021524e-08,3.8449445393912634e-09,1.937812200696938e-08,6.923787118108357e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.305557035222853e-17,0.0,0.0,0.0,1.0431213137045599e-19,4.6242854453290275e-18,2.211952603179957e-20,4.702494728505144e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846993836019088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6531274917425525e-19,0.0,1.2837059038994537e-18,7.043634907898707e-19,1.7783473807371074e-18,6.455864741630197e-19,4.095367640949306e-18,0.0,0.0,1.395411609176455e-18
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3383030895173155e-07,0.0,1.2818341659019218e-07,0.0,6.717397569782999e-08,0.0,0.0,3.4136961154134555e-09,1.2635394110664691e-08,2.3859889105416063e-09,1.2362754972126994e-08,4.1386635590894156e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527298721750737e-17,0.0,0.0,0.0,5.782218632699803e-20,2.5736928817113507e-18,1.228109548273592e-20,2.633804282106849e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.656303084664887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.131423874850081e-19,0.0,7.04656056677292e-19,3.86189560179782e-19,9.764716262914155e-19,3.516320421042059e-19,2.2537117987169833e-18,0.0,0.0,7.612235809350959e-19
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501663886542256e-07,0.0,1.696618251679905e-07,0.0,7.619863780569877e-08,0.0,0.0,3.811984030333032e-09,1.5025513461538064e-08,2.774161628036776e-09,1.4822670249429475e-08,4.58641053947164e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56979682011885e-17,0.0,0.0,0.0,5.746593904106852e-20,2.5784553328837384e-18,1.2246257080197173e-20,2.672246206254847e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522760231312155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1068583883044835e-19,0.0,6.848783931793852e-19,3.7426596083333613e-19,9.49836057653646e-19,3.3517579216548725e-19,2.216503826699828e-18,0.0,0.0,7.284560518234726e-19
